1083,Kai Havertz,FWMF,Chelsea,23,1999
1084,Eden Hazard,FW,Real Madrid,32,1991
1085,Thorgan Hazard,FWDF,Dortmund,29,1993
1086,Rhys Healey,FW,Toulouse,28,1994
1087,Jan Paul van Hecke,DF,Brighton,22,2000
1088,Jonas Hector,DF,Köln,32,1990
1089,Hwang Hee-chan,FW,Wolves,27,1996
1090,Gauthier Hein,MFFW,Auxerre,26,1996
1091,Dominique Heintz,DF,Bochum,29,1993
1092,Dean Henderson,GK,Nott'ham Forest,25,1997
1093,Jordan Henderson,MF,Liverpool,32,1990
1094,Liam Henderson,MF,Empoli,26,1996
1095,Jack Hendry,DF,Cremonese,27,1995
1096,Wayne Hennessey,GK,Nott'ham Forest,36,1987
1097,Benjamin Henrichs,DFMF,RB Leipzig,25,1997
1098,Henrique,DF,Lyon,28,1994
1099,Luiz Henrique,FW,Betis,22,2001
1100,Matheus Henrique,MF,Sassuolo,25,1997
1101,Rico Henry,DF,Brentford,25,1997
1102,Thomas Henry,FW,Hellas Verona,28,1994
1103,Christophe Hérelle,DF,Brest,30,1992
1104,Mario Hermoso,DF,Atlético Madrid,27,1995
1105,Aridane Hernández,DF,Osasuna,33,1989
1106,Lucas Hernández,DF,Bayern Munich,26,1996
1107,Luis Hernández,DF,Cádiz,33,1989
1108,Mario Hernández,FW,Rayo Vallecano,24,1999
1109,Theo Hernández,DF,Milan,25,1997
1110,Ander Herrera,MF,Athletic Club,33,1989
1111,Sergio Herrera,GK,Osasuna,29,1993
1112,Yangel Herrera,MFFW,Girona,25,1998
1113,Patrick Herrmann,FWMF,M'Gladbach,32,1991
1114,Son Heung-min,MFFW,Tottenham,30,1992
1115,Aaron Hickey,DF,Brentford,20,2002
1116,Isak Hien,DF,Hellas Verona,24,1999
1117,Omar El Hilali,DFMF,Espanyol,19,2003
1118,Piero Hincapié,DF,Leverkusen,21,2002
1119,Morten Hjulmand,MF,Lecce,23,1999
1120,Adam Hlo?ek,FWMF,Leverkusen,20,2002
1121,Joseph Hodge,MF,Wolves,20,2002
1122,Nicolas Höfler,MF,Freiburg,32,1990
1123,Jonas Hofmann,FW,M'Gladbach,30,1992
1124,Philipp Hofmann,FW,Bochum,29,1993
1125,Rob Holding,DF,Arsenal,27,1995
1126,Lucas Höler,FWMF,Freiburg,28,1994
1127,Mason Holgate,DF,Everton,26,1996
1128,Emil Holm,DF,Spezia,22,2000
1129,Noah Holm,FWMF,Reims,21,2001
1130,Gerrit Holtmann,FW,Bochum,27,1995
1131,Martin Hongla,MF,Hellas Verona,24,1998
1132,Martin Hongla,DF,Valladolid,24,1998
1133,Franck Honorat,FWMF,Brest,26,1996
1134,Jannes Horn,DFFW,Bochum,26,1997
1135,Cédric Hountondji,DF,Angers,29,1994
1136,Ilyes Housni,FW,Paris S-G,17,2005
1137,Lukáš Hrádeck?,GK,Leverkusen,33,1989
1138,Petko Hristov,DF,Spezia,23,1999
1139,Ajdin Hrustic,MF,Hellas Verona,26,1996
1140,Timo Hübers,DF,Köln,26,1996
1141,Callum Hudson-Odoi,FWMF,Leverkusen,22,2000
1142,Will Hughes,MF,Crystal Palace,27,1995
1143,Mats Hummels,DF,Dortmund,34,1988
1144,Adrien Hunou,FWMF,Angers,29,1994
1145,Denis Huseinbasic,MFFW,Köln,21,2001
1146,Omari Hutchinson,FW,Chelsea,19,2003
1147,Elseid Hysaj,DF,Lazio,28,1994
1148,Pierre Højbjerg,MF,Tottenham,27,1995
1149,Rasmus Højlund,FW,Atalanta,20,2003
1150,Iago,DFMF,Augsburg,25,1997
1151,Pablo Ibáñez,MF,Osasuna,24,1998
1152,Roger Ibanez,DF,Roma,24,1998
1153,Arijon Ibrahimovi?,MF,Bayern Munich,17,2005
1154,Mounaim El Idrissy,FW,Ajaccio,24,1999
1155,Iglesias,DF,Getafe,24,1998
1156,Borja Iglesias,FW,Betis,30,1993
1157,Igor,DF,Fiorentina,25,1998
1158,Kelechi Iheanacho,FWMF,Leicester City,26,1996
1159,Jonathan Ikone,FW,Fiorentina,24,1998
1160,Ivan Ili?,MF,Hellas Verona,21,2001
1161,Rareþ Ilie,MFFW,Nice,19,2003
1162,Samuel Iling-Junior,DFMF,Juventus,19,2003
1163,Emirhan Ýlkhan,MF,Torino,18,2004
1164,Asier Illarramendi,MF,Real Sociedad,32,1990
1165,Ciro Immobile,FW,Lazio,32,1990
1166,Danny Ings,FW,West Ham,30,1992
1167,Danny Ings,FW,Aston Villa,30,1992
1168,Marcus Ingvartsen,FWMF,Mainz 05,27,1996
1169,Bonke Innocent,MF,Lorient,27,1996
1170,Alexander Isak,FW,Newcastle Utd,23,1999
1171,Alexander Isak,FW,Real Sociedad,23,1999
1172,Isco,MFFW,Sevilla,30,1992
1173,Ismaily,DF,Lille,33,1990
1174,Ardian Ismajli,DF,Empoli,26,1996
1175,Ko Itakura,DF,M'Gladbach,26,1997
1176,Hiroki Ito,DF,Stuttgart,23,1999
1177,Junya Ito,FW,Reims,29,1993
1178,Andreas Ivan,MF,Schalke 04,28,1995
1179,Alex Iwobi,MF,Everton,26,1996
1180,Armando Izzo,DF,Monza,30,1992
1181,Nicolas Jackson,FW,Villarreal,21,2001
1182,Lee Jae-sung,MF,Mainz 05,30,1992
1183,Paul Jaeckel,DF,Union Berlin,24,1998
1184,Mato Jajalo,MF,Udinese,34,1988
1185,Kristijan Jaki?,DFMF,Eint Frankfurt,25,1997
1186,Jan Jakob Olschowsky,GK,M'Gladbach,21,2001
1187,Ismail Jakobs,DFMF,Monaco,23,1999
1188,Marin Jakoliš,FW,Angers,26,1996
1189,Daniel James,FW,Leeds United,25,1997
1190,Daniel James,FW,Fulham,25,1997
1191,Reece James,DFMF,Chelsea,23,1999
1192,Vitaly Janelt,MFDF,Brentford,24,1998
1193,Saidy Janko,DF,Bochum,27,1995
1194,Pontus Jansson,DF,Brentford,31,1991
1195,Tony Jantschke,DFMF,M'Gladbach,32,1990
1196,Adnan Januzaj,FW,Sevilla,28,1995
1197,Javi,DF,Girona,24,1998
1198,Luis Javier Suárez,FW,Almería,25,1997
1199,Luis Javier Suárez,FW,Marseille,25,1997
1200,Dany Jean,DF,Strasbourg,20,2002
1201,Julian Jeanvier,DF,Auxerre,30,1992
1202,Fredrik Jensen,FWMF,Augsburg,25,1997
1203,Mathias Jensen,MF,Brentford,27,1996
1204,Moritz Jenz,DF,Schalke 04,23,1999
1205,Gabriel Jesus,FW,Arsenal,25,1997
1206,Juan Jesus,DF,Napoli,31,1991
1207,Raúl Jiménez,FW,Wolves,31,1991
1208,Joaquín,MFFW,Betis,41,1981
1209,Joelinton,MFFW,Newcastle Utd,26,1996
1210,?órir Jóhann Helgason,MF,Lecce,22,2000
1211,Ben Johnson,DF,West Ham,23,2000
1212,Brennan Johnson,FW,Nott'ham Forest,21,2001
1213,Paul Joly,DF,Auxerre,22,2000
1214,Curtis Jones,MFFW,Liverpool,22,2001
1215,Frenkie de Jong,MF,Barcelona,25,1997
1216,Joan Jordán,MF,Sevilla,28,1994
1217,Filip Jörgensen,GK,Villarreal,20,2002
1218,Jorginho,MF,Arsenal,31,1991
1219,Jorginho,MF,Chelsea,31,1991
1220,Josan,DFMF,Elche,33,1989
1221,Willian José,FW,Betis,31,1991
1222,Joselu,FW,Espanyol,32,1990
1223,Diogo Jota,FWMF,Liverpool,26,1996
1224,Stevan Joveti?,FWMF,Hertha BSC,33,1989
1225,Luka Jovi?,FWMF,Fiorentina,25,1997
1226,Juanmi,FW,Betis,29,1993
1227,Juanpe,DF,Girona,31,1991
1228,Jubal,DF,Auxerre,29,1993
1229,Christopher Jullien,DF,Montpellier,29,1993
1230,Anthony Jung,DFFW,Werder Bremen,31,1991
1231,Lago Junior,FWMF,Mallorca,32,1990
1232,Hamed Junior Traorè,FW,Bournemouth,22,2000
1233,Hamed Junior Traorè,MFFW,Sassuolo,22,2000
1234,Vinicius Júnior,FW,Real Madrid,22,2000
1235,Josip Juranovi?,DF,Union Berlin,27,1995
1236,James Justin,DF,Leicester City,24,1998
1237,Mathias Jørgensen,DF,Brentford,32,1990
1238,Ozan Kabak,DF,Hoffenheim,22,2000
1239,Issa Kaboré,DF,Marseille,21,2001
1240,Abdoul Kader Bamba,FWMF,Nantes,28,1994
1241,Pavel Kade?ábek,DFFW,Hoffenheim,30,1992
1242,Tino Kadewere,MFFW,Mallorca,27,1996
1243,Kaiky,DF,Almería,19,2004
1244,Florian Kainz,MFFW,Köln,30,1992
1245,Gaël Kakuta,FW,Lens,31,1991
1246,Sasa Kalajdzic,FW,Wolves,25,1997
1247,Sasa Kalajdzic,FW,Stuttgart,25,1997
1248,Arnaud Kalimuendo,FW,Rennes,21,2002
1249,Yayah Kallon,MFFW,Hellas Verona,21,2001
1250,Felix Kalu Nmecha,MF,Wolfsburg,22,2000
1251,Gedeon Kalulu,DF,Lorient,25,1997
1252,Pierre Kalulu,DF,Milan,22,2000
1253,Daichi Kamada,MFFW,Eint Frankfurt,26,1996
1254,Waren Kamanzi,DF,Toulouse,22,2000
1255,Bingourou Kamara,GK,Montpellier,26,1996
1256,Boubacar Kamara,MF,Aston Villa,23,1999
1257,Jakub Kami?ski,FWMF,Wolfsburg,20,2002
1258,Marcin Kami?ski,DF,Schalke 04,31,1992
1259,Kevin Kampl,MF,RB Leipzig,32,1990
1260,Nordine Kandil,MFFW,Strasbourg,21,2001
1261,Harry Kane,FW,Tottenham,29,1993
1262,Wilfried Kanga,FW,Hertha BSC,24,1998
1263,Lee Kangin,MFFW,Mallorca,21,2001
1264,N'Golo Kanté,MF,Chelsea,31,1991
1265,Kenan Karaman,FW,Schalke 04,28,1994
1266,Yann Karamoh,FWMF,Torino,24,1998
1267,Atakan Karazor,MF,Stuttgart,26,1996
1268,Jon Karrikaburu,FW,Real Sociedad,20,2002
1269,Rick Karsdorp,DF,Roma,28,1995
1270,Denso Kasius,DF,Bologna,20,2002
1271,Thomas Kastanaras,FWDF,Stuttgart,20,2003
1272,Grigoris Kastanos,MFDF,Salernitana,25,1998
1273,Silas Katompa,FWDF,Stuttgart,24,1998
1274,Moise Kean,FW,Juventus,22,2000
1275,Michael Keane,DF,Everton,30,1993
1276,Neeskens Kebano,FW,Fulham,30,1992
1277,Kévin Keben Biakolo,DF,Toulouse,19,2004
1278,Thilo Kehrer,DF,West Ham,26,1996
1279,Check Keita,DF,Reims,19,2003
1280,Naby Keïta,MF,Liverpool,28,1995
1281,Yannik Keitel,MF,Freiburg,22,2000
1282,Lloyd Kelly,DF,Bournemouth,24,1998
1283,Marc-Oliver Kempf,DF,Hertha BSC,28,1995
1284,Kenedy,FWMF,Valladolid,27,1996
1285,Jonjoe Kenny,DF,Hertha BSC,25,1997
1286,Franck Kessié,MF,Barcelona,26,1996
1287,Saîf-Eddine Khaoui,MFFW,Clermont Foot,27,1995
1288,Wahbi Khazri,FWMF,Montpellier,32,1991
1289,Rani Khedira,MF,Union Berlin,29,1994
1290,Anthony Khelifa,DF,Ajaccio,17,2005
1291,Kike,FW,Osasuna,33,1989
1292,Luca Kilian,DF,Köln,23,1999
1293,Max Kilman,DF,Wolves,25,1997
1294,Joshua Kimmich,MF,Bayern Munich,28,1995
1295,Presnel Kimpembe,DF,Paris S-G,27,1995
1296,Jakub Kiwior,DF,Spezia,22,2000
1297,Simon Kjær,DF,Milan,33,1989
1298,Mateusz Klich,MFFW,Leeds United,32,1990
1299,Lukas Klostermann,DF,RB Leipzig,26,1996
1300,Justin Kluivert,FWMF,Valencia,23,1999
1301,Ansgar Knauff,DF,Eint Frankfurt,21,2002
1302,Robin Knoche,DF,Union Berlin,30,1992
1303,Gregor Kobel,GK,Dortmund,25,1997
1304,Robin Koch,DF,Leeds United,26,1996
1305,Dominik Kohr,MF,Mainz 05,29,1994
1306,Koke,MF,Atlético Madrid,31,1992
1307,Sead Kolašinac,DF,Marseille,29,1993
1308,Luca Koleosho,FWDF,Espanyol,18,2004
1309,Randal Kolo Muani,FW,Eint Frankfurt,24,1998
1310,Timothée Kolodziejczak,DF,Schalke 04,31,1991
1311,Ibrahima Konaté,DF,Liverpool,23,1999
1312,Geoffrey Kondogbia,MF,Atlético Madrid,29,1993
1313,Ibrahima Koné,FW,Lorient,23,1999
1314,Kouadio Koné,MF,M'Gladbach,21,2001
1315,Youssouf Koné,DF,Ajaccio,27,1995
1316,Ezri Konsa,DF,Aston Villa,25,1997
1317,Teun Koopmeiners,MF,Atalanta,24,1998
1318,Odilon Kossonou,DF,Leverkusen,22,2001
1319,Filip Kosti?,DFFW,Juventus,30,1992
1320,Filip Kosti?,DFMF,Eint Frankfurt,30,1992
1321,Christian Kouamé,FW,Fiorentina,25,1997
1322,Rominigue Kouamé,MF,Troyes,26,1996
1323,Tomáš Koubek,GK,Augsburg,30,1992
1324,Kalidou Koulibaly,DF,Chelsea,31,1991
1325,Jules Koundé,DF,Barcelona,24,1998
1326,Boubakar Kouyaté,DF,Montpellier,25,1997
1327,Cheikhou Kouyaté,MFDF,Nott'ham Forest,33,1989
1328,Mateo Kova?i?,MF,Chelsea,28,1994
1329,Viktor Kovalenko,MF,Spezia,26,1996
1330,Soichiro Kozuki,FWMF,Schalke 04,22,2000
1331,Emil Krafth,DF,Newcastle Utd,28,1994
1332,Alex Král,MF,Schalke 04,24,1998
1333,Andrej Kramari?,MFFW,Hoffenheim,31,1991
1334,Christoph Kramer,MF,M'Gladbach,31,1991
1335,Tom Krauß,MF,Schalke 04,21,2001
1336,Julian Kristoffersen,FW,Salernitana,25,1997
1337,Raimonds Krollis,FW,Spezia,21,2001
1338,Toni Kroos,MF,Real Madrid,33,1990
1339,Rade Kruni?,MFFW,Milan,29,1993
1340,Max Kruse,MFFW,Wolfsburg,34,1988
1341,Lukas Kübler,DF,Freiburg,30,1992
1342,Takefusa Kubo,FWMF,Real Sociedad,21,2001
1343,Dejan Kulusevski,MFFW,Tottenham,22,2000
1344,Sael Kumbedi,DF,Lyon,17,2005
1345,Marash Kumbulla,DF,Roma,23,2000
1346,Pierre Kunde,MF,Bochum,27,1995
1347,Alou Kuol,FW,Stuttgart,22,2000
1348,Layvin Kurzawa,DF,Fulham,30,1992
1349,Khvicha Kvaratskhelia,FW,Napoli,22,2001
1350,Grejohn Kyei,FW,Clermont Foot,27,1995
1351,Daniel Kyereh,MFFW,Freiburg,26,1996
1352,Giorgos Kyriakopoulos,FW,Bologna,27,1996
1353,Giorgos Kyriakopoulos,FWDF,Sassuolo,27,1996
1354,César de la Hoz,MF,Almería,30,1992
1355,Luca de la Torre,MF,Celta Vigo,24,1998
1356,Rémy Labeau Lascary,FWMF,Lens,19,2003
1357,Gaëtan Laborde,FW,Nice,28,1994
1358,Gaëtan Laborde,FW,Rennes,28,1994
1359,Alexandre Lacazette,FW,Lyon,31,1991
1360,Qazim Laçi,MF,Ajaccio,27,1996
1361,Maxence Lacroix,DF,Wolfsburg,22,2000
1362,Alban Lafont,GK,Nantes,24,1999
1363,Aïssa Laïdouni,MF,Union Berlin,26,1996
1364,Konrad Laimer,MF,RB Leipzig,25,1997
1365,Stefan Lainer,DF,M'Gladbach,30,1992
1366,Kenny Lala,DF,Brest,31,1991
1367,Adam Lallana,MFFW,Brighton,34,1988
1368,Vassilis Lambropoulos,DF,Bochum,32,1990
1369,Érik Lamela,FWMF,Sevilla,30,1992
1370,Mohamed Lamine Bayo,FWMF,Lille,24,1998
1371,Sam Lammers,FW,Sampdoria,25,1997
1372,Sam Lammers,FW,Empoli,25,1997
1373,Tariq Lamptey,DF,Brighton,22,2000
1374,Manuel Lanzini,MFFW,West Ham,29,1993
1375,Aymeric Laporte,DF,Manchester City,28,1994
1376,Julien Laporte,DF,Lorient,29,1993
1377,Cyle Larin,FW,Valladolid,27,1995
1378,Juan Larios,DF,Southampton,19,2004
1379,Yasser Larouci,DFFW,Troyes,22,2001
1380,Jordan Larsson,FWMF,Schalke 04,25,1997
1381,Kevin Lasagna,FWMF,Hellas Verona,30,1992
1382,Jamaal Lascelles,DF,Newcastle Utd,29,1993
1383,Latasa,FWDF,Getafe,21,2001
1384,Toni Lato,MFDF,Valencia,25,1997
1385,Danny Latza,MF,Schalke 04,33,1989
1386,Armand Lauriente,FW,Sassuolo,24,1998
1387,Armand Lauriente,FW,Lorient,24,1998
1388,Roméo Lavia,MF,Southampton,19,2004
1389,Lázaro,MFFW,Almería,20,2002
1390,Valentino Lazaro,DF,Torino,26,1996
1391,Marko Lazeti?,FW,Milan,19,2004
1392,Darko Lazovi?,DFMF,Hellas Verona,32,1990
1393,Manuel Lazzari,DF,Lazio,29,1993
1394,Théo Le Bris,MFDF,Lorient,20,2002
1395,Julien Le Cardinal,DF,Lens,25,1997
1396,Jérémy Le Douaron,FWMF,Brest,24,1998
1397,Enzo Le Fée,MF,Lorient,23,2000
1398,Vincent Le Goff,DF,Lorient,33,1989
1399,Maxime Le Marchand,DF,Strasbourg,33,1989
1400,Robin Le Normand,DF,Real Sociedad,26,1996
1401,Rafael Leão,FWMF,Milan,23,1999
1402,Paolo Lebas,MF,Ajaccio,19,2003
1403,Benjamin Lecomte,GK,Espanyol,31,1991
1404,Benjamin Lecomte,GK,Montpellier,31,1991
1405,Jeremías Ledesma,GK,Cádiz,29,1993
1406,Pierre Lees-Melou,MF,Brest,29,1993
1407,Diogo Leite,DF,Union Berlin,24,1999
1408,Maxim Leitsch,DF,Mainz 05,24,1998
1409,Florian Lejeune,DF,Rayo Vallecano,31,1991
1410,Iñigo Lekue,DF,Athletic Club,29,1993
1411,Thomas Lemar,MF,Atlético Madrid,27,1995
1412,Félix Lemaréchal,MF,Brest,19,2003
1413,Dexter Lembikisa,DF,Wolves,19,2003
1414,Mario Lemina,MF,Wolves,29,1993
1415,Mario Lemina,MFDF,Nice,29,1993
1416,Tim Lemperle,FW,Köln,21,2002
1417,Clément Lenglet,DF,Tottenham,27,1995
1418,Bernd Leno,GK,Fulham,30,1992
1419,Christopher Lenz,DF,Eint Frankfurt,28,1994
1420,Sergio León,FW,Valladolid,34,1989
1421,Johann Lepenant,MF,Lyon,20,2002
1422,Mehdi Léris,MFDF,Sampdoria,24,1998
1423,Jefferson Lerma,MFDF,Bournemouth,28,1994
1424,Benjamin Leroy,GK,Ajaccio,33,1989
1425,Léo Leroy,MF,Montpellier,22,2000
1426,Ruan Levine,MF,Ajaccio,24,1999
1427,Robert Lewandowski,FW,Barcelona,34,1988
1428,Jamie Leweling,FW,Union Berlin,21,2001
1429,Jamal Lewis,DF,Newcastle Utd,25,1998
1430,Rico Lewis,DFMF,Manchester City,18,2004
1431,Keane Lewis-Potter,FWMF,Brentford,21,2001
1432,Dimitri Liénard,DFMF,Strasbourg,34,1988
1433,Philipp Lienhart,DF,Freiburg,26,1996
1434,Matthijs de Ligt,DF,Bayern Munich,23,1999
1435,Victor Lindelöf,DF,Manchester Utd,28,1994
1436,Jesper Lindstrøm,MFFW,Eint Frankfurt,22,2000
1437,Karol Linetty,MF,Torino,28,1995
1438,Jesse Lingard,FWMF,Nott'ham Forest,30,1992
1439,Pol Lirola,DF,Elche,25,1997
1440,Mateusz Lis,GK,Troyes,25,1997
1441,Marcin Listkowski,MFFW,Lecce,25,1998
1442,Dejan Ljubicic,MF,Köln,25,1997
1443,Javier Llabrés,FW,Mallorca,20,2002
1444,Diego Llorente,DF,Leeds United,29,1993
1445,Diego Llorente,DF,Roma,29,1993
1446,Marcos Llorente,MFDF,Atlético Madrid,28,1995
1447,Hugo Lloris,GK,Tottenham,36,1986
1448,Giovani Lo Celso,MFFW,Villarreal,26,1996
1449,Stanislav Lobotka,MF,Napoli,28,1994
1450,Manuel Locatelli,MF,Juventus,25,1998
1451,Luka Lochoshvili,DF,Cremonese,24,1998
1452,Banzouzi Locko,DF,Reims,20,2002
1453,Renan Lodi,DF,Nott'ham Forest,24,1998
1454,Ruben Loftus-Cheek,MFDF,Chelsea,27,1996
1455,Sean Longstaff,MF,Newcastle Utd,25,1997
1456,Ademola Lookman,FWMF,Atalanta,25,1997
1457,Anthony Lopes,GK,Lyon,32,1990
1458,Rony Lopes,MFFW,Troyes,27,1995
1459,David López,DF,Girona,33,1989
1460,Diego López,GK,Rayo Vallecano,41,1981
1461,Maxime Lopez,MF,Sassuolo,25,1997
1462,Pau López,GK,Marseille,28,1994
1463,Unai López,MF,Rayo Vallecano,27,1995
1464,Dion Lopy,MF,Reims,21,2002
1465,Anthony Losilla,MF,Bochum,36,1986
1466,Jordan Lotomba,DFMF,Nice,24,1998
1467,Matteo Lovato,DF,Salernitana,22,2000
1468,Dejan Lovren,DF,Lyon,33,1989
1469,Sandi Lovri?,MF,Udinese,24,1998
1470,Jamal Lowe,MFFW,Bournemouth,28,1994
1471,Anthony Lozano,FW,Cádiz,29,1993
1472,Hirving Lozano,FW,Napoli,27,1995
1473,Pol Lozano,MF,Espanyol,23,1999
1474,Jean Lucas,MF,Monaco,24,1998
1475,Jhon Lucumí,DF,Bologna,24,1998
1476,José Luis Gayà,DF,Valencia,27,1995
1477,José Luis Morales,FWMF,Villarreal,35,1987
1478,José Luis Palomino,DF,Atalanta,33,1990
1479,Douglas Luiz,MF,Aston Villa,24,1998
1480,Romelu Lukaku,FW,Inter,29,1993
1481,Castello Lukeba,DF,Lyon,20,2002
1482,Dodi Lukebakio,FWMF,Hertha BSC,25,1997
1483,Saša Luki?,MF,Fulham,26,1996
1484,Saša Luki?,MF,Torino,26,1996
1485,Andriy Lunin,GK,Real Madrid,24,1999
1486,Andrey Lunyov,GK,Leverkusen,31,1991
1487,Sebastiano Luperto,DF,Empoli,26,1996
1488,Lyanco,DF,Southampton,26,1997
1489,Charalambos Lykogiannis,DF,Bologna,29,1993
1490,Youssouf M'Changama,MF,Auxerre,32,1990
1491,Awer Mabil,MFFW,Cádiz,27,1995
1492,Alexis Mac Allister,MF,Brighton,24,1998
1493,Deiver Machado,DFMF,Lens,29,1993
1494,Darwin Machís,FW,Valladolid,30,1993
1495,James Maddison,MFFW,Leicester City,26,1996
1496,Noni Madueke,FW,Chelsea,20,2002
1497,Pablo Maffeo,DF,Mallorca,25,1997
1498,Lisandro Magallán,DF,Elche,29,1993
1499,Soungoutou Magassa,MF,Monaco,19,2003
1500,Giulio Maggiore,MF,Salernitana,24,1998
1501,Giangiacomo Magnani,DF,Hellas Verona,27,1995
1502,Hugo Magnetti,MF,Brest,24,1998
1503,Yohann Magnin,MFDF,Clermont Foot,25,1997
1504,Harry Maguire,DF,Manchester Utd,29,1993
1505,Jon Magunacelaya,MFFW,Real Sociedad,22,2000
1506,Riyad Mahrez,FWMF,Manchester City,31,1991
1507,Arne Maier,MF,Augsburg,24,1999
1508,Mike Maignan,GK,Milan,27,1995
1509,Linton Maina,FWMF,Köln,23,1999
1510,Ainsley Maitland-Niles,MFDF,Southampton,25,1997
1511,Lovro Majer,MFFW,Rennes,25,1998
1512,Jean-Victor Makengo,MF,Udinese,24,1998
1513,Jean-Victor Makengo,MF,Lorient,24,1998
1514,Béni Makouana,FWMF,Montpellier,20,2002
1515,Nemanja Maksimovi?,MF,Getafe,28,1995
1516,Tyrell Malacia,DF,Manchester Utd,23,1999
1517,Lorenzo Malagrida,MF,Sampdoria,19,2003
1518,Daniel Maldini,FWMF,Spezia,21,2001
1519,Youssef Maleh,MF,Fiorentina,24,1998
1520,Youssef Maleh,MF,Lecce,24,1998
1521,Donyell Malen,FW,Dortmund,24,1999
1522,Ruslan Malinovskyi,MFFW,Atalanta,29,1993
1523,Ruslan Malinovskyi,MFFW,Marseille,29,1993
1524,Hugo Mallo,DF,Celta Vigo,31,1991
1525,Mickael Malsa,MF,Valladolid,27,1995
1526,Giorgi Mamardashvili,GK,Valencia,22,2000
1527,Hianga Mananga Mbock,MF,Brest,23,1999
1528,Gianluca Mancini,DF,Roma,26,1996
1529,Steve Mandanda,GK,Rennes,37,1985
1530,Reinildo Mandava,DF,Atlético Madrid,29,1994
1531,Aïssa Mandi,DF,Villarreal,31,1991
1532,Rolando Mandragora,MF,Fiorentina,25,1997
1533,Sadio Mané,FW,Bayern Munich,30,1992
1534,Orel Mangala,MF,Nott'ham Forest,24,1998
1535,Thomas Mangani,MF,Ajaccio,35,1987
1536,Vito Mannone,GK,Lorient,34,1988
1537,Javier Manquillo,DF,Newcastle Utd,28,1994
1538,Myziane Maolida,FW,Reims,23,1999
1539,Myziane Maolida,FWMF,Hertha BSC,23,1999
1540,Faitout Maouassa,DFFW,Montpellier,24,1998
1541,Sekou Mara,FWMF,Southampton,20,2002
1542,Maranhão,FWMF,Valencia,26,1996
1543,Marcão,DF,Sevilla,26,1996
1544,Solly March,FWDF,Brighton,28,1994
1545,Agustín Marchesín,GK,Celta Vigo,34,1988
1546,Vincent Marchetti,MF,Ajaccio,25,1997
1547,Riccardo Marchizza,DF,Sassuolo,24,1998
1548,Gian Marco Ferrari,DF,Sassuolo,30,1992
1549,Emiliano Marcondes,MF,Bournemouth,27,1995
1550,Óscar de Marcos,DF,Athletic Club,33,1989
1551,José Mari,MF,Cádiz,35,1987
1552,Pablo Marí,DF,Monza,29,1993
1553,José María Giménez,DF,Atlético Madrid,28,1995
1554,Mariano,FW,Real Madrid,29,1993
1555,Pablo Marín,MFFW,Real Sociedad,19,2003
1556,R?zvan Marin,MF,Empoli,26,1996
1557,Guillermo Maripán,DF,Monaco,28,1994
1558,Marlon,DF,Monza,27,1995
1559,Omar Marmoush,FW,Wolfsburg,24,1999
1560,Marquinhos,MF,Arsenal,19,2003
1561,Marquinhos,DF,Paris S-G,28,1994
1562,Luca Marrone,DF,Monza,32,1990
1563,Eric Martel,MF,Köln,20,2002
1564,Roger Martí,FW,Elche,32,1991
1565,Roger Martí,FW,Cádiz,32,1991
1566,Anthony Martial,FW,Manchester Utd,27,1995
1567,Aarón Martín,DF,Mainz 05,25,1997
1568,Ander Martin,MFFW,Real Sociedad,22,2000
1569,Andrés Martín,FW,Rayo Vallecano,23,1999
1570,Iván Martín,MFFW,Girona,23,1999
1571,Jonas Martin,MF,Lille,32,1990
1572,Martinelli,FW,Arsenal,21,2001
1573,Arnau Martinez,DF,Girona,19,2003
1574,Emiliano Martínez,GK,Aston Villa,30,1992
1575,Iñigo Martínez,DF,Athletic Club,31,1991
1576,Lautaro Martínez,FW,Inter,25,1997
1577,Lisandro Martínez,DF,Manchester Utd,25,1998
1578,Lucas Martínez Quarta,DF,Fiorentina,26,1996
1579,Roger Martínez,DF,Espanyol,18,2004
1580,Gelson Martins,MFFW,Monaco,27,1995
1581,Adam Maruši?,DF,Lazio,30,1992
1582,Omar Mascarell,MF,Elche,30,1993
1583,Adam Masina,DF,Udinese,29,1994
1584,Jordi Masip,GK,Valladolid,34,1989
1585,Erhan Mašovi?,DFMF,Bochum,24,1998
1586,Han-Noah Massengo,MFDF,Auxerre,21,2001
1587,Yanis Massolin,MF,Clermont Foot,20,2002
1588,Jaime Mata,FW,Getafe,34,1988
1589,Pape Matar Sarr,MF,Tottenham,20,2002
1590,Eliot Matazo,MFFW,Monaco,20,2002
1591,Jean-Philippe Mateta,FW,Crystal Palace,25,1997
1592,Nemanja Mati?,MF,Roma,34,1988
1593,Joël Matip,DF,Liverpool,31,1991
1594,Henning Matriciani,DF,Schalke 04,22,2000
1595,Chrislain Matsima,DFMF,Lorient,20,2002
1596,Azor Matusiwa,MF,Reims,24,1998
1597,Neal Maupay,FW,Everton,26,1996
1598,Aïman Maurer,MF,Clermont Foot,18,2004
1599,Stephy Mavididi,FW,Montpellier,24,1998
1600,Konstantinos Mavropanos,DF,Stuttgart,25,1997
1601,Christian Mawissa,DF,Toulouse,17,2005
1602,Philipp Max,DF,Eint Frankfurt,29,1993
1603,Eric Maxim Choupo-Moting,FW,Bayern Munich,33,1989
1604,Luís Maximiano,GK,Lazio,24,1999
