704,12,6,578,0,0.47,24.5,33.3,0.16,1.72,0.94,47.5,0,0
705,19,17,1521,1,0.47,43.4,51,0,1.54,2.66,60.2,0.12,0
706,21,21,1796,1,0.55,43.1,53.3,0.1,2.05,4.8,65.7,0.1,0
707,10,6,623,0,0.29,50.6,57.7,0,1.59,3.62,68.1,0.14,0
708,2,0,34,0,0,7.5,12.5,0,0,0,17.5,0,0
709,3,2,225,0,0,28.8,40,0,0,0.8,44.4,0.4,0
710,1,0,8,0,0,20,20,0,0,0,20,0,0
711,2,0,26,0,0,33.3,46.7,0,0,0,73.3,0,0
712,20,18,1484,2,2.18,17.6,24.8,0.18,0.61,0.36,41,0.12,0
713,17,15,1191,0,0.3,48.7,58.3,0.08,0.83,0.98,64.9,0.38,0.08
714,11,11,984,4,0.46,31.7,40.4,0.09,1.47,3.67,50.8,0,0
715,12,7,667,1,1.35,44.5,55.1,0,1.08,1.89,67.6,0,0
716,14,10,937,2,1.44,22.5,34.1,0.29,0.87,0.58,45.1,0,0
717,15,2,425,0,1.49,32.8,39.8,0,0.85,0.21,57.9,0,0
718,4,2,197,0,0.91,8.64,12.7,0.45,0,2.27,20.9,0,0
719,5,2,213,0,1.25,12.9,16.7,0,0,0.83,28.3,0,0
720,1,0,1,0,0,1,2,0,0,0,2,0,0
721,18,15,1336,1,1.42,38,48.7,0.14,0.61,0.68,59.9,0.41,0
722,3,2,150,0,0,16.5,19.4,0,2.94,1.76,28.2,0,0.59
723,4,2,212,0,0.42,57.1,67.1,0,1.67,0.83,74.2,0.42,0
724,3,0,58,0,1.67,11.7,23.3,0,0,0,38.3,0,0
725,23,23,2070,0,0,22.5,25.9,0,0,0.3,27.6,0.09,0
726,4,0,80,0,0,32.2,45.6,0,1.11,1.11,61.1,1.11,0
727,21,21,1890,2,0.9,55.3,62,0,0.86,3.67,72.5,0.19,0
728,9,2,258,1,2.07,13.4,20.3,0,0.34,0,34.8,0,0
729,8,0,78,0,1.11,62.2,75.6,0,2.22,1.11,86.7,0,0
730,11,3,318,0,1.14,33.4,42.6,0,0.57,0.86,49.7,0.29,0
731,20,20,1647,0,1.26,35.1,42.2,0.11,2.08,1.37,53.5,0.38,0
732,5,0,56,0,5,21.7,41.7,1.67,1.67,0,61.7,0,0
733,16,7,699,3,1.67,25.4,31.7,0.13,1.03,0,47.4,0.38,0
734,1,0,8,0,0,40,40,0,0,0,40,0,0
735,13,11,1021,1,0.35,33,40.5,0,0.97,2.04,49.7,0.27,0
736,19,11,891,2,1.92,30.2,38.4,0.2,1.21,0.1,51.5,0,0
737,18,18,1479,0,0.24,38.2,47.4,0,1.16,1.59,58.2,0.12,0.06
738,10,3,310,0,0.59,28.2,34.7,0,0.88,0.59,45,0,0
739,20,20,1752,0,0,22.4,33.4,0,0,0.51,36.4,0.05,0
740,1,1,69,0,0,37.5,47.5,0,1.25,1.25,55,0,0
741,5,5,327,0,1.11,13.3,21.4,0,0,0.56,30.6,0.28,0
742,16,10,835,2,1.08,21,31.7,0.32,0.32,0.75,40.8,0.22,0.11
743,19,19,1665,0,0.59,27.6,34.9,0.11,1.41,5.03,44.9,0.38,0
744,20,20,1661,4,2.7,19.2,30.7,0.27,0.32,1.41,39.6,0.05,0
745,2,1,123,0,0.71,25,39.3,0,2.86,1.43,51.4,0.71,0
746,13,9,689,0,1.56,27,36.2,0,0.26,0.39,46.8,0.52,0
747,4,0,6,0,0,20,40,0,0,0,50,0,0
748,10,0,108,0,3.33,33.3,49.2,0.83,0,4.17,65.8,0.83,0
749,18,14,1195,1,1.5,26.9,36.8,0.15,0.75,1.35,47.5,0.23,0
750,13,6,537,0,0.33,36.2,47.3,0,0.5,0.67,55.8,0.17,0
751,21,21,1889,0,0.48,73.5,81.8,0,1,2.67,89.4,0.1,0
752,22,22,1980,0,0,26.7,34.2,0,0,0.27,37,0.05,0
753,1,0,9,0,0,30,50,0,0,0,60,0,0
754,4,0,36,0,0,35,52.5,0,2.5,5,72.5,0,0
755,15,4,541,1,2.67,15,20,0,0.17,0.5,28.8,0.33,0
756,19,14,1390,0,0.13,38.9,53.4,0,0.84,2.01,63.5,0.06,0
757,16,15,1179,8,2.82,32.8,42.2,0.46,0.46,0.23,55,0.23,0
758,21,15,1298,7,3.61,18.1,25.4,0.21,0.14,1.39,37.4,0.21,0
759,3,0,34,0,0,12.5,25,0,0,0,52.5,0,0
760,5,0,45,0,4,42,56,0,0,6,88,2,0
761,18,8,908,0,0.3,43.9,54,0,0.99,2.87,64.3,0.3,0
762,13,9,823,1,1.1,35.9,45.5,0.11,0.44,3.3,54.5,0,0
763,21,21,1890,0,0,31.7,36.4,0.05,0,0.33,37.8,0.05,0
764,19,12,1080,1,1.75,32.3,40.3,0,1.25,0.67,55.9,0.17,0
765,20,12,1093,3,2.07,16.3,22.7,0.17,0.25,1.4,36.5,0.25,0
766,15,5,541,0,1.33,17,25.2,0,1,1,43,0,0
767,19,15,1397,0,0.39,24.7,31.9,0.13,1.1,0.77,40.1,0.26,0
768,10,2,241,0,2.96,15.6,27,0,0.37,0.37,41.9,0.37,0
769,16,7,628,1,0.71,45.3,53.6,0.14,0.57,1.29,60.4,0.57,0
770,16,5,622,1,0.72,29.1,41.2,0,0.43,2.75,51.6,0.43,0
771,1,1,61,0,1.43,21.4,34.3,0,2.86,1.43,47.1,0,0
772,15,9,790,0,2.39,23.9,30.1,0.34,0.23,0,44.4,0,0
773,15,5,586,0,0.92,25.4,36.2,0.15,1.08,2.15,47.8,0.62,0.15
774,16,8,742,3,2.2,21.8,26.3,0.37,0.49,0.24,36.8,0,0
775,2,0,20,0,5,15,20,0,0,0,30,0,0
776,13,5,397,0,1.82,20.5,27.7,0.23,0.23,0.91,41.1,0,0
777,2,0,71,0,0,12.5,17.5,0,1.25,2.5,33.8,0,0
778,11,1,171,0,1.05,12.6,21.1,0,1.05,0,31.6,1.58,0
779,20,13,1131,1,1.67,43.3,54.4,0.08,0.48,0.48,64,0.08,0
780,20,6,824,5,1.74,38.5,46.5,0.11,0.98,0.33,56.7,0.11,0
781,5,1,113,0,0,43.8,46.2,0,0,0,48.5,0,0
782,16,12,1028,0,0.53,42.7,52.2,0.09,1.58,2.63,61.8,0.35,0.09
783,17,17,1485,2,0.61,62.1,67.1,0,0.91,4,77.1,0,0
784,20,20,1715,0,0.63,35.7,43.9,0,1.05,5.5,54.6,0.26,0.05
785,19,18,1540,7,1.93,11,16.5,0.06,0.18,0.23,26.7,0.29,0.06
786,20,17,1400,0,1.79,18,27.1,0.06,0.77,1.67,40.3,0.19,0
787,16,9,786,1,2.53,22.2,35.3,0.34,0.69,0.34,54,0.57,0.11
788,1,0,35,0,5,10,15,0,0,0,37.5,0,0
789,23,17,1542,12,1.99,14.4,21.1,0.12,0.29,0.7,33.5,0.12,0
790,18,14,1196,1,0.9,42.9,54.3,0.08,0.9,3.53,66.9,0.08,0.08
791,17,8,741,3,3.17,9.15,14.4,0,0.24,0.85,25.2,0.12,0
792,19,19,1662,3,1.51,32.8,42.3,0.05,0.81,2.32,55,0,0
793,5,5,421,0,0.85,29.1,40.9,0.43,1.28,0.21,48.1,0.43,0
794,19,18,1489,1,1.39,49.3,62.5,0.42,0.48,1.09,69.7,0.18,0
795,14,14,1221,0,0.07,41,47.1,0,1.25,4.34,57.1,0.15,0
796,9,7,555,0,0.97,35.8,46.8,0.16,1.61,0.65,56.8,0,0.16
797,3,2,210,2,2.17,37.8,46.5,0,2.17,1.74,58.7,0.43,0
798,10,10,767,0,1.41,32.4,44.5,0,1.18,3.06,56.9,0.24,0
799,21,20,1772,0,0.56,27.5,42.7,0.15,1.02,2.74,55.6,0.25,0
800,13,10,842,0,0.64,52.2,59.4,0.11,0.53,4.36,68.1,0.32,0
801,4,2,190,0,0.48,50,64.8,0,1.43,1.43,72.9,1.43,0.48
802,18,14,1333,0,0.27,32.5,40.3,0,2.03,4.93,51.4,0.2,0
803,18,15,1261,0,0.57,54,66.7,0.21,1.57,1.57,76.9,0.21,0
804,9,9,810,0,0.11,66.7,74.7,0,1.78,3.56,83.7,0,0
805,18,11,927,2,1.26,25.4,35,0.19,0.87,1.55,47.6,0.19,0
806,22,19,1549,3,2.27,31.9,40.5,0.17,0.41,0.17,51.6,0.06,0
807,9,2,311,0,0.29,28,36.9,0,1.43,0.57,50.6,0.57,0
808,14,8,588,0,2.15,22.9,33.7,0.31,0.31,0.46,51.4,0.46,0.15
809,22,22,1873,0,0,17.9,27.3,0,0,0.19,29.3,0,0
810,18,14,1253,0,0.58,56.8,64.5,0,1.37,1.44,74.2,0.14,0
811,6,3,224,0,1.2,34.8,46.8,0,1.2,4.4,59.6,0.4,0.4
812,13,12,886,1,0.92,35.4,43.8,0,1.53,1.02,53.9,0.1,0
813,16,16,1440,0,0.25,59.1,68.4,0,1.31,3.44,79,0.13,0
814,3,3,270,0,0,31.7,38.3,0,2.33,6.33,50,0.67,0
815,12,6,567,2,0.95,34.3,41.1,0.32,0.95,0.32,50.8,0,0
816,3,3,270,0,0,35.7,43.7,0,0,0.33,45.7,0,0
817,2,1,118,0,2.31,38.5,47.7,0,0,0.77,62.3,0,0
818,10,3,300,0,1.52,43.9,51.5,0.3,0,0,65.5,0,0
819,17,3,470,2,2.88,16.9,21.9,0,0.38,1.73,37.3,0.58,0
820,22,22,1980,0,0,16.7,31.9,0,0.05,0.68,35.2,0.05,0
821,14,12,914,0,0.39,24.3,31.7,0,0.39,4.41,41.2,0.39,0
822,1,0,30,0,0,43.3,53.3,0,0,3.33,73.3,0,0
823,8,7,478,0,1.89,24.5,37.5,0.38,1.13,1.32,47,0.57,0
824,20,7,778,3,4.3,32.6,38.7,0.35,0.35,0.58,52.9,0.23,0
825,13,5,411,0,0.87,41.1,50,0.43,0.43,0.65,61.7,0.22,0.22
826,2,0,37,0,0,12.5,22.5,0,2.5,0,37.5,0,0
827,12,12,1059,1,0.93,34.6,44.7,0,2.37,5.17,56.7,0.17,0.08
828,11,2,245,0,0.74,28.1,34.1,0,1.48,2.96,57.4,0.74,0
829,8,4,375,0,0.24,37.9,47.9,0,1.19,6.43,59.3,0.24,0
830,13,10,781,2,2.18,35.2,44.8,0.23,0.11,0,56.4,0.46,0.11
831,1,0,84,0,1.11,57.8,64.4,0,5.56,5.56,75.6,0,0
832,3,2,194,0,0.45,55,60,0,0,3.18,67.7,0,0
833,11,10,772,0,0.23,40.5,47.2,0,0.93,5,58.7,0.12,0.35
834,2,2,147,1,5.63,30,43.1,0,0,0,58.1,0,0.63
835,14,7,650,4,3.61,23.8,31.7,0.42,0.42,0.28,44.7,0.69,0
836,12,9,886,0,0.2,33.1,45,0.1,1.73,4.49,58.2,0.1,0
837,14,10,893,0,0,51.6,60.7,0,1.41,1.92,67.7,0,0
838,6,2,233,3,3.08,15.4,20,0.77,0.38,0,29.2,0.38,0
839,15,12,1007,3,1.7,33.1,40.5,0,0.98,1.16,51.8,0.27,0
840,21,21,1888,5,2.05,38.1,51.4,0.19,0.71,1.29,61.8,0.24,0
841,18,14,1268,0,0.64,32.7,44.9,0.14,2.48,2.7,55.5,0.21,0
842,10,10,900,0,0,25.6,38.8,0,0.1,0.9,41.2,0.1,0
843,19,14,1228,3,0.88,34.3,40.4,0,0.51,1.03,47.9,0,0
844,10,10,900,0,0,20.5,31.6,0,0,0.7,34,0,0
845,10,4,256,0,2.5,15.7,24.6,0,0.36,0.71,35.7,0.71,0
846,2,2,180,0,1.5,74,84.5,0.5,2,2,99.5,0,0
847,1,1,90,0,0,8,14,0,2,12,30,0,0
848,16,14,1315,1,0.55,35.8,43.3,0,1.1,4.38,53.2,0.21,0
849,2,0,3,0,0,1,1,0,0,1,4,0,0
850,20,20,1800,0,0,26.3,36.6,0,0,0.55,40,0.05,0
851,13,12,971,0,0.28,51,57,0,1.57,1.67,65.9,0.19,0
852,12,10,868,0,0.52,40,47.5,0,1.98,2.6,58.3,0.31,0
853,5,5,373,0,0,38,49.3,0,2.93,4.15,62.2,0.24,0
854,2,0,92,0,0,53,65,0,1,2,72,0,0
855,19,18,1511,0,0.36,55.4,65.8,0.12,0.54,0.6,74,0.24,0
856,10,4,405,0,0.44,22.9,37.6,0.22,0.22,0.22,47.6,0.67,0
857,2,0,47,0,2,66,82,0,2,2,92,0,0
858,13,11,929,7,3.2,33.2,42.6,0.29,0.58,0.19,55.1,0,0
859,5,1,209,0,0,34.3,47,0,0.43,3.04,57.4,0.43,0
860,3,1,114,0,0,31.5,43.1,0,1.54,1.54,50,0.77,0
861,20,20,1800,0,0,30.1,41.3,0,0,0.2,43.5,0,0
862,8,5,512,0,0.35,22.6,32.5,0,0.7,3.16,42.8,0.18,0
863,17,14,1011,2,2.59,31,47,0.27,1.61,0.89,60.1,0.09,0.09
864,2,1,97,0,0,56.4,71.8,0,0.91,0.91,77.3,0,0
865,18,13,1045,7,2.41,44.1,54.9,0.34,0.26,0.43,65.3,0.09,0
866,1,0,16,0,5,5,10,0,0,0,45,0,0
867,20,19,1742,3,2.16,46.8,53.1,0.15,0.67,0.31,62.5,0.05,0
868,2,2,180,0,1,58.5,70,0,4.5,2.5,84.5,0.5,0
869,2,2,180,0,0.5,86,95,0,2.5,1.5,104.5,0,0
870,8,8,720,0,0,21.6,30.4,0,0.13,0.13,32.6,0.13,0
871,22,21,1839,1,1.03,39.8,48.9,0.05,1.23,0.98,60.1,0.1,0.05
872,8,7,623,0,0.14,46.1,56.7,0,2.03,0.72,64.1,0,0
873,19,18,1589,1,0.62,58.8,66,0,0.96,3.79,74.5,0.23,0
874,18,11,960,1,1.59,32.8,45.7,0,1.03,0.75,53.9,0,0
875,17,7,755,2,0.83,28.6,35,0.24,0.12,0.36,44.2,0.24,0
876,5,2,159,0,0,30,36.1,0,0,0.56,43.9,0,0
877,2,2,180,0,0,17.5,21.5,0,0,0.5,24,0,0
878,17,11,867,2,1.25,26.4,36.1,0.52,0.31,0.42,46.7,0.21,0
879,1,0,7,0,0,10,30,0,0,0,30,0,0
880,7,1,113,0,1.54,46.9,58.5,0,0,0.77,65.4,0.77,0
881,15,6,665,0,0.27,31.5,44.6,0.14,0.68,1.76,54.7,0.27,0
882,9,7,631,1,0.43,50,57.3,0,1.29,3.14,70,0.29,0
883,3,2,176,0,0,16.5,32,0,1,2.5,44,0,0
884,1,0,1,0,0,2,2,0,0,1,5,0,0
885,5,3,227,0,0.8,24.4,31.6,0.4,2,1.6,45.6,0,0
886,22,17,1579,2,1.09,47.4,63.9,0.11,1.49,1.49,74.1,0.06,0
887,8,3,313,0,1.71,24.3,34.9,0,0,0.86,42,0.29,0
888,21,21,1726,5,1.98,25.2,32.1,0,0.31,1.25,44.4,0.16,0
889,19,7,763,2,2.47,43.9,55.3,0,1.41,0.94,71.2,0.47,0
890,9,5,463,0,0,27.5,40.6,0,0,4.31,50,0.2,0
891,10,7,769,0,0.12,43.8,54.7,0,1.53,3.18,68.6,0.12,0
892,18,16,1461,0,0.37,29.9,37.6,0,1.54,1.73,47.3,0.19,0
893,5,2,230,0,3.46,15.8,29.6,0.38,0,0.38,43.1,0.38,0
894,18,18,1514,0,0.18,49.2,60.5,0,2.32,3.93,70.9,0.3,0.06
895,15,10,964,1,0.65,58.9,69.2,0,1.03,3.64,78.1,0.09,0
896,20,19,1614,5,1.23,32.8,42.1,0.22,0.56,1.73,54.9,0.11,0
897,19,13,1182,4,2.37,23.5,31.4,0,0.38,0.69,43.1,0.15,0
898,1,0,19,0,0,60,75,0,5,0,85,0,0
899,16,5,525,0,1.38,32.4,41,0.17,0.86,1.21,55.2,0.17,0
900,19,19,1667,13,3.03,19.5,32.1,0.16,0,1.14,43.8,0.22,0
901,11,6,603,0,0.15,41.9,52.4,0,0.75,4.18,62.2,0.3,0
902,19,11,1058,4,3.47,16.9,26.2,0.08,0.17,1.27,38,0.34,0
903,3,0,33,0,5,45,62.5,2.5,0,0,77.5,0,0
904,10,3,394,0,2.27,31.6,40.2,0,0.23,1.36,52.5,0.23,0
905,1,0,23,0,0,10,26.7,0,0,0,40,0,0
906,3,3,255,0,3.21,9.64,15.7,0,0.71,0,26.8,0,0
907,20,19,1720,0,0.37,44.8,58.5,0.05,0.94,1.41,72.5,0.1,0
908,17,15,1303,0,0.48,37.9,45.7,0,0.9,1.03,53.7,0.41,0
909,1,0,32,0,0,45,65,0,0,2.5,80,0,0
910,20,10,841,1,1.4,42.2,53.3,0.11,1.29,1.51,68.4,0.65,0.11
911,18,15,1332,0,0.2,32.1,47.8,0.07,0.68,2.5,57,0.2,0.07
912,15,15,1350,0,0,21.1,29.8,0,0.13,0.53,33,0.2,0
913,15,15,1272,0,0.5,27.6,41.3,0,0.99,2.2,50.5,0.14,0
914,20,16,1394,7,1.94,27.7,35.2,0,0.45,0,43.6,0.06,0.06
915,16,15,1221,0,0.07,41.8,48.8,0.07,2.35,1.25,59.6,0.22,0
916,16,8,831,3,1.74,12.8,20.2,0.33,0,0.54,28.7,0,0
917,4,0,59,0,1.43,14.3,15.7,0,0,1.43,24.3,0,0
918,12,0,208,0,3.91,17.4,31.7,0,0,1.3,44.3,0.43,0
919,21,21,1831,0,1.23,54.7,65.2,0.2,1.23,1.13,72.7,0.05,0
920,18,17,1482,4,1.45,20.5,31.8,0.12,0.85,0.85,41.4,0.18,0
921,3,2,138,1,2,22.7,24,0,0,1.33,34,0,0
922,1,0,25,0,0,66.7,80,3.33,0,6.67,93.3,0,0
923,13,7,595,0,0.3,37.3,47.6,0.15,0.91,1.82,55.5,0.3,0
924,18,18,1579,1,0.46,36.1,44.7,0,1.49,5.49,55.9,0.34,0.06
925,11,9,743,1,0.36,71.8,78.7,0,1.57,1.57,87.2,0.24,0
926,20,20,1787,0,0.9,45.5,56.7,0.1,1.31,1.41,66.5,0,0
927,20,4,565,1,4.92,17.3,27.6,0.32,0.48,1.27,40,0.16,0
928,17,5,625,1,1.88,35.9,47.8,0.29,1.01,1.3,60.3,0.29,0
929,16,15,1271,0,0.28,32.7,42.1,0.07,1.13,3.48,50.5,0.43,0.07
930,11,3,328,1,3.33,24.4,31.1,0.56,1.11,0,50.8,0.56,0
931,6,0,142,0,1.25,36.9,49.4,0,2.5,0.63,61.9,0.63,0
932,1,1,90,0,0,34,40,0,1,4,47,0,0
933,1,0,36,0,5,17.5,22.5,0,0,0,30,0,0
934,18,18,1564,2,0.69,62,75.1,0.11,1.26,0.98,84.2,0.29,0
935,6,6,540,0,1,51.3,62,0,1.5,4.33,73.3,0.33,0
936,20,15,1268,1,0.92,40.5,47,0.14,0.78,0.71,57.3,0.28,0
937,11,11,990,0,0,28.9,38.3,0,0,0.45,40.6,0.09,0
938,22,22,1980,0,0,22,30.6,0,0,0.36,32.6,0,0
939,17,17,1181,1,0.31,35.9,43.1,0.15,0.92,0.46,50.2,0.38,0
940,15,1,212,0,4.17,17.9,27.9,0.83,0,1.67,47.9,0.42,0
941,22,20,1814,0,0.3,31.2,44.3,0,1.53,2.82,56,0.15,0
942,8,0,95,0,0,18.2,40.9,0,1.82,3.64,61.8,1.82,0
943,15,12,973,4,1.57,22.9,30.8,0.09,0.28,1.02,39.9,0.19,0
944,20,5,582,2,2.62,18.9,27.4,0,0.46,1.38,38.8,0,0.15
945,10,6,417,2,1.96,32.6,40.2,0,0.43,0.87,53,0.22,0
946,3,0,47,0,2,54,62,0,6,0,72,2,0
947,6,6,467,0,0.58,19.6,37.5,0.19,0.58,1.54,47.1,0.38,0
948,9,0,90,0,1,35,48,0,3,2,63,0,0
949,1,0,25,0,0,40,63.3,0,3.33,3.33,76.7,0,0
950,2,2,180,0,1.5,37.5,47.5,0,0.5,1.5,59.5,0.5,0
951,19,18,1556,2,2.14,21.3,34.8,0.23,0.58,0.52,46.5,0.06,0
952,16,10,945,0,1.62,35.3,52.8,0.19,0.57,1.81,63.3,0.29,0
953,17,16,1271,2,0.57,49.7,56.8,0.14,2.55,3.69,68.4,0.28,0.14
954,16,16,1440,0,0,34.5,48.6,0,0,0.56,51.8,0.13,0
955,16,15,1265,0,0.43,28.7,36.9,0.07,1.13,1.84,48.4,0.35,0
956,4,0,90,0,0,56,61,0,3,3,71,0,0
957,7,2,163,0,1.11,78.9,85.6,0,0.56,1.67,93.9,0.56,0
958,1,0,17,0,0,10,10,0,0,0,25,0,0
959,1,1,45,0,0,42,54,0,0,0,64,2,0
960,20,20,1800,3,0.5,47.9,57.6,0.05,1.2,3.7,66.6,0.1,0
961,21,21,1872,1,0.77,40.8,48.7,0.05,2.6,5.63,64.5,0.14,0
962,20,16,1352,7,3.6,14.3,22.7,0.27,0.13,0.73,33.7,0.4,0.07
963,20,13,1106,9,3.98,37,46.2,0.33,0.65,0.24,59.7,0,0
964,10,8,716,2,1.63,22.6,33.3,0.13,0.13,0.63,46.9,0.25,0
965,4,3,211,0,1.3,30,37.8,0,0.87,0.87,47.4,0,0
966,3,3,270,0,0,32,42,0,0,0.67,43.7,0,0
967,22,18,1576,5,2.06,28.2,40.2,0.34,1.31,0.4,51,0.17,0
968,14,8,765,1,1.18,61.8,72.7,0,0.47,1.29,84.6,0.35,0
969,21,21,1675,2,1.51,47.4,55.9,0.16,0.48,0.32,63.5,0.22,0
970,1,0,21,1,10,40,60,0,0,5,90,0,0
971,7,3,310,0,0,43.2,50.9,0,0.59,7.06,63.2,0.59,0
972,7,0,76,0,0,11.3,16.3,0,1.25,0,30,2.5,0
973,17,11,1106,0,0.24,70.7,83.7,0,1.54,3.17,93.7,0.24,0
974,3,0,108,0,2.5,7.5,11.7,0,0,1.67,22.5,0,0
975,20,20,1641,1,0.6,45.8,55,0.11,0.38,0.16,60.4,0.16,0
976,13,6,670,0,2.16,45.5,52.2,0.14,0.54,0.68,60,0.54,0
977,14,12,1127,0,0.16,37.2,43.2,0,1.2,5.36,53.4,0.08,0.08
978,5,0,111,0,1.67,60,73.3,0.83,1.67,3.33,85.8,0,0
979,11,8,547,1,0.49,46.7,52.6,0,0.82,0.33,62.6,0.49,0
980,11,6,726,0,0.62,31,38.8,0,0.62,4.32,47.8,0.37,0
981,16,12,1145,0,0.39,41.6,46.8,0,1.26,5.98,57.5,0.39,0.08
982,8,5,521,0,0.69,29.7,39.1,0.34,0.86,2.41,48.8,0.52,0
983,22,19,1598,1,0.79,23,30.4,0.17,0.67,1.29,43,0.28,0
984,11,4,450,3,3.8,23.8,35.6,0.2,0.2,0.4,52.8,0.4,0
985,13,6,595,1,1.36,56.8,63.5,0,1.06,1.06,72.3,0.15,0
986,18,18,1576,0,0.4,32.3,39.1,0,1.71,2.4,48.3,0.4,0
987,2,0,54,0,0,41.7,48.3,0,1.67,0,58.3,1.67,0
988,3,2,142,0,0,18.1,23.1,0,1.88,3.13,34.4,0,0
989,2,0,77,0,3.33,28.9,35.6,0,0,0,50,1.11,0
990,16,12,1095,3,2.13,15.8,23,0,0.33,0.9,38,0.49,0
991,15,13,1016,3,2.48,41,50,0.09,1.5,1.95,64.3,0.27,0
992,13,8,738,0,0.73,48.5,57.1,0,0.85,0.85,65.1,0.24,0
993,18,1,363,1,1.5,43,58.3,0,1,0.75,70.3,0.25,0
994,19,19,1603,2,0.96,37.9,50.4,0.06,0.62,0.39,59.7,0.06,0
995,3,3,226,0,2,21.2,29.6,0,0,1.2,39.6,0,0
996,17,17,1356,9,2.85,19.2,23.9,0.07,0.26,0.26,34.7,0.07,0
997,19,19,1646,0,0.55,30.3,45.5,0,1.64,4.75,57.5,0.38,0
998,17,17,1412,1,0.19,64.2,70.7,0.13,1.15,2.17,78.6,0.25,0
999,1,0,31,0,0,36.7,46.7,0,3.33,6.67,70,0,0
1000,11,6,469,0,0.77,34.8,42.5,0,2.69,3.08,57.3,0.19,0
1001,12,0,251,0,2.5,50.7,60,0,1.07,1.07,74.3,0.36,0
1002,1,0,11,0,0,90,100,0,0,0,100,0,0
1003,13,12,1038,0,0.7,28.7,38.7,0,1.83,3.13,49.2,0.26,0
1004,20,19,1679,3,1.93,23.1,33.8,0.05,0.53,0.8,45.5,0.05,0
1005,2,0,25,0,10,3.33,6.67,0,0,0,36.7,0,0
1006,4,2,208,0,0,17.8,37.8,0,0,1.3,41.7,0.43,0
1007,15,11,1040,2,1.64,40.1,47.9,0.26,0.34,0.34,58.5,0.09,0
1008,12,2,318,1,3.14,25.1,40.9,0.57,0.29,0.29,55.7,0.29,0
1009,20,19,1445,7,3.04,12.1,21.8,0.19,0.25,0.56,33,0.19,0
1010,4,2,222,0,0.4,39.6,49.2,0,0.4,4,58,0.4,0
1011,14,6,598,0,0.45,31.8,43.6,0,0.91,1.06,54.1,1.06,0
1012,20,13,1266,6,3.55,36.9,49.3,0.43,0.78,0.5,61.6,0,0
1013,19,16,1289,11,2.17,38.7,52.2,0.21,0.56,0.63,60.6,0.07,0
1014,4,4,360,0,0,30.3,43.3,0,0,0,45,0,0
1015,17,15,1198,1,0.23,31.9,38.9,0,1.28,2.03,49.2,0.08,0
1016,21,21,1821,6,1.04,47.1,61.4,0.15,0.5,0.45,68.9,0.1,0
1017,2,0,4,0,0,2,4,0,0,0,8,0,0
1018,18,11,960,0,0.19,38.3,44.6,0,1.5,1.21,54.7,0.09,0
1019,13,12,961,0,0.19,18.6,25.8,0,0.93,1.4,33.6,0.47,0
1020,22,22,1980,0,0,23,32.1,0,0,0.36,34,0.05,0
1021,14,8,691,1,0.39,42.5,51.8,0,1.3,1.69,61.2,0.52,0
1022,14,8,502,0,1.96,13.2,20.9,0,0.36,1.25,34.1,0.18,0
1023,2,1,96,1,5.45,24.5,29.1,0,0,0.91,43.6,0,0
1024,19,18,1604,2,1.29,51.1,55.1,0,0.73,3.88,65.4,0.28,0
1025,5,1,109,0,0.83,24.2,34.2,0,1.67,0,45,0,0
1026,13,8,707,1,2.41,17.5,25.4,0.13,0.13,0.25,35.4,0.13,0
1027,2,0,14,0,0,30,45,0,0,0,55,0,0
1028,21,21,1890,0,0.33,49.4,57,0,1.14,3.71,67.3,0.33,0
1029,21,17,1462,1,1.3,47.4,54.4,0.19,0.99,0.62,61.9,0.12,0
1030,16,16,1390,1,0.97,56.9,68,0.39,1.56,0.65,76,0.19,0
1031,21,12,949,2,1.43,15.4,23,0.19,0.48,0.19,36,0.19,0
1032,5,1,135,0,0.67,72,80,0,0.67,1.33,88,0.67,0
1033,2,2,172,0,2.11,31.6,37.9,0.53,1.58,0.53,49.5,0,0
1034,14,4,492,1,1.45,49.3,58.2,0.18,1.64,0.36,70.5,0.18,0
1035,13,4,524,1,0.52,33.8,43.4,0,1.38,3.97,55.9,0.34,0
1036,3,2,173,0,0,37.4,56.3,0,3.16,1.58,71.6,0.53,0
1037,17,14,1140,1,0.16,49.1,59.1,0.31,0.94,0.94,66,0.39,0
1038,17,17,1397,3,0.9,44.6,54.7,0.19,1.35,0.84,67,0.19,0
1039,1,0,23,0,6.67,26.7,26.7,0,0,0,43.3,0,0
1040,13,12,976,6,2.59,17,24.8,0,0,0.93,36.1,0.28,0.09
1041,1,0,3,0,0,0,0,0,0,1,3,0,0
1042,6,6,540,0,0,31.5,35.8,0,0,0.33,37.5,0,0
1043,7,2,141,0,0,46.3,55,0,1.88,3.75,61.3,0,0
1044,18,14,1261,0,1,33.9,45.2,0.21,0.86,1.57,54.7,0.43,0
1045,16,14,1286,1,0.35,23.7,36.9,0.07,1.26,2.94,47.3,0.21,0
1046,18,14,1252,2,2.23,50.1,57.3,0.14,1.01,0.65,67.2,0,0
1047,20,20,1765,0,1.07,32.3,45.2,0.1,0.56,1.17,50.9,0.2,0
1048,13,11,1003,1,0.81,29.1,38,0,2.7,4.14,50.2,0.27,0
1049,14,5,525,5,3.97,17.1,22.9,0,0.69,0.34,34.5,0.17,0
1050,17,17,1442,0,0.38,66.9,82,0.06,1.5,1.31,92.3,0.06,0
